Format Version,1.24,Take Name,Day2_SF_SupaFarDist_Back2,Take Notes,,Capture Frame Rate,60.000000,Export Frame Rate,60.000000,Capture Start Time,2024-09-02 04.55.33.750 PM,Capture Start Frame,-2147483648,Total Frames in Take,6718,Total Exported Frames,6718,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,TJ_Fan3,TJ_Fan3,TJ_Fan3,TJ_Fan3,TJ_Fan3,TJ_Fan3,TJ_Drone3 001,TJ_Drone3 001,TJ_Drone3 001,TJ_Drone3 001,TJ_Drone3 001,TJ_Drone3 001
,ID,AB9E0EE4619111EF8DF8D758332C0699,AB9E0EE4619111EF8DF8D758332C0699,AB9E0EE4619111EF8DF8D758332C0699,AB9E0EE4619111EF8DF8D758332C0699,AB9E0EE4619111EF8DF8D758332C0699,AB9E0EE4619111EF8DF8D758332C0699,F8485AB468A511EF8DF8D758332C0799,F8485AB468A511EF8DF8D758332C0799,F8485AB468A511EF8DF8D758332C0799,F8485AB468A511EF8DF8D758332C0799,F8485AB468A511EF8DF8D758332C0799,F8485AB468A511EF8DF8D758332C0799
,,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1821,30.350000,-0.289983,-0.627570,-5.615483,3041.345947,-1458.385376,1155.483276,-6.648190,-7.930441,175.023987,-3059.457764,-1416.060181,-15.849078
1822,30.366667,-0.311840,-0.621685,-5.668321,3041.315674,-1458.401489,1155.487427,-6.608235,-7.976171,175.039276,-3059.380371,-1416.034912,-15.857118
1823,30.383333,-0.305344,-0.644118,-5.632429,3041.315674,-1458.407227,1155.449219,-6.577710,-7.869422,174.998108,-3059.406494,-1416.061768,-15.873065
1824,30.400000,-0.331336,-0.639477,-5.696287,3041.234619,-1458.416626,1155.464844,-7.837409,-10.867585,175.075867,-3059.354736,-1416.071777,-15.369936
1825,30.416667,-0.304125,-0.642729,-5.693262,3041.260254,-1458.405518,1155.493896,-7.262730,-9.218803,175.013428,-3059.440918,-1416.104248,-15.655428
1826,30.433333,-0.311831,-0.644118,-5.660991,3041.319092,-1458.387573,1155.446533,-6.555035,-7.609731,174.959610,-3059.480713,-1416.142822,-15.854290
1827,30.450000,-0.314278,-0.566368,-5.619846,3041.183838,-1458.399536,1155.546509,-6.476325,-7.663367,174.989288,-3059.476562,-1416.139404,-15.898271
1828,30.466667,-0.310893,-0.489443,-5.682737,3041.126709,-1458.406128,1155.608032,-6.638667,-7.712056,174.983170,-3059.460693,-1416.095947,-15.890833
1829,30.483333,-0.264999,-0.517191,-5.637131,3041.130127,-1458.399902,1155.570801,-6.637585,-7.740691,175.070923,-3059.438232,-1416.074585,-15.937952
1830,30.500000,-0.291559,-0.501428,-5.688626,3041.078125,-1458.354248,1155.542480,-6.682304,-7.766592,175.012039,-3059.386230,-1416.056763,-15.873186
1831,30.516667,-0.272208,-0.495732,-5.655562,3041.134766,-1458.369751,1155.560425,-6.716225,-7.868858,175.028290,-3059.389893,-1416.048584,-15.870692
1832,30.533333,-0.282266,-0.627231,-5.641672,3041.218018,-1458.396973,1155.498291,-6.603080,-7.687297,175.082123,-3059.407715,-1416.067261,-15.856823
1833,30.550000,-0.294972,-0.695466,-5.612681,3041.222656,-1458.404663,1155.482788,-6.739259,-7.937564,175.070602,-3059.435303,-1416.052490,-15.905367
1834,30.566667,-0.301517,-0.673552,-5.577641,3041.291992,-1458.431274,1155.481812,-6.715496,-7.937022,175.048050,-3059.423340,-1416.056763,-15.880870
1835,30.583333,-0.315470,-0.680269,-5.624709,3041.343994,-1458.433838,1155.451782,-6.551039,-7.792729,174.964554,-3059.417236,-1416.057983,-15.853520
1836,30.600000,-0.270735,-0.626142,-5.552331,3041.308838,-1458.424316,1155.499512,-6.670698,-7.926861,175.022751,-3059.424072,-1416.063232,-15.903244
1837,30.616667,-0.273734,-0.603667,-5.572956,3041.277100,-1458.397217,1155.503906,-6.681074,-7.847046,174.988266,-3059.471924,-1416.063843,-15.861412
1838,30.633333,-0.250054,-0.576945,-5.563725,3041.241455,-1458.410889,1155.584595,-6.659320,-8.036339,175.065308,-3059.483154,-1416.065796,-15.855044
1839,30.650000,-0.284592,-0.569530,-5.658186,3041.178711,-1458.368164,1155.561279,-6.685064,-8.045670,175.219818,-3059.533447,-1416.091064,-15.901067
1840,30.666667,-0.312763,-0.520890,-5.768951,3041.123535,-1458.364624,1155.550537,-6.669276,-8.046953,175.072754,-3059.448975,-1416.095581,-15.882384
1841,30.683333,-0.251078,-0.464253,-5.732078,3041.090088,-1458.374878,1155.613281,-6.612479,-8.002810,175.043350,-3059.466064,-1416.078369,-15.830194
1842,30.700000,-0.253199,-0.482755,-5.647840,3041.051270,-1458.374268,1155.611450,-6.625386,-7.926483,175.029526,-3059.440918,-1416.104614,-15.889244
1843,30.716667,-0.283639,-0.484113,-5.684821,3041.057373,-1458.372314,1155.589600,-6.664343,-7.900885,175.104965,-3059.439697,-1416.096069,-15.857607
1844,30.733333,-0.311155,-0.586675,-5.738453,3041.187500,-1458.381104,1155.496338,-8.004090,-11.232516,175.092102,-3059.373779,-1416.076660,-15.287351
1845,30.750000,-0.364881,-0.624535,-5.776771,3041.221191,-1458.441406,1155.467651,-7.124629,-8.762744,174.844803,-3059.561035,-1416.204834,-15.692275
1846,30.766667,-0.345530,-0.574622,-5.804790,3041.206055,-1458.390991,1155.461548,-6.762413,-8.810483,174.920700,-3059.532959,-1416.151001,-15.894890
1847,30.783333,-0.329498,-0.566665,-5.791271,3041.243164,-1458.368896,1155.443237,-8.028180,-11.181678,175.010956,-3059.329834,-1416.069092,-15.320516
1848,30.800000,-0.328652,-0.637536,-5.784366,3041.271240,-1458.396240,1155.474365,-7.339801,-9.447722,175.002365,-3059.397461,-1416.081055,-15.590734
1849,30.816667,-0.310578,-0.571420,-5.695656,3041.182861,-1458.427246,1155.481567,-6.704745,-7.967370,174.927750,-3059.414551,-1416.113403,-15.918866
1850,30.833333,-0.287796,-0.548531,-5.629960,3041.159424,-1458.398804,1155.467529,-6.468561,-7.523290,174.971390,-3059.457764,-1416.090210,-15.935020
1851,30.850000,-0.271467,-0.576395,-5.603775,3041.198486,-1458.388062,1155.564087,-7.651968,-9.967994,175.045090,-3059.361328,-1416.053589,-15.522165
1852,30.866667,-0.253717,-0.582436,-5.588604,3041.211182,-1458.419678,1155.582886,-6.924909,-8.603150,175.058777,-3059.405518,-1416.092041,-15.750043
1853,30.883333,-0.280985,-0.610922,-5.629566,3041.265137,-1458.396118,1155.482666,-7.596183,-10.283315,175.043594,-3059.415527,-1416.090698,-15.498212
1854,30.900000,-0.330784,-0.687394,-5.673822,3041.342285,-1458.392700,1155.424561,-8.751709,-13.153464,175.191177,-3059.285156,-1415.977905,-15.004139
1855,30.916667,-0.304274,-0.721173,-5.673733,3041.394287,-1458.456909,1155.409912,-7.346807,-9.596314,174.895920,-3059.506836,-1416.139038,-15.569145
1856,30.933333,-0.346492,-0.650183,-5.711898,3041.280518,-1458.432007,1155.440796,-7.011213,-8.730422,175.001328,-3059.490234,-1416.127075,-15.771563
1857,30.950000,-0.331766,-0.626824,-5.706862,3041.223877,-1458.405640,1155.464233,-8.048595,-11.207165,175.068573,-3059.396240,-1416.073608,-15.289151
1858,30.966667,-0.259666,-0.559570,-5.597999,3041.193604,-1458.414185,1155.517090,-7.207442,-9.405833,175.034958,-3059.450195,-1416.121338,-15.626008
1859,30.983333,-0.269478,-0.524068,-5.642240,3041.120117,-1458.427856,1155.567627,-6.747186,-8.211509,175.083237,-3059.436279,-1416.107666,-15.845721
1860,31.000000,-0.271495,-0.547794,-5.602974,3041.127686,-1458.373413,1155.581055,-7.414600,-9.769901,175.050659,-3059.387207,-1416.099854,-15.519762
1861,31.016667,-0.269731,-0.525186,-5.595916,3041.123047,-1458.386963,1155.623535,-6.960280,-8.299812,175.018875,-3059.430420,-1416.054688,-15.826778
1862,31.033333,-0.273375,-0.558414,-5.654660,3041.220459,-1458.377930,1155.541870,-6.564698,-7.680560,175.060440,-3059.400391,-1416.064331,-15.950584
1863,31.050000,-0.326877,-0.522010,-5.716938,3041.185059,-1458.341431,1155.495117,-6.363065,-7.392285,174.927002,-3059.417480,-1416.079956,-15.964633
1864,31.066667,-0.319402,-0.582197,-5.713095,3041.234375,-1458.355835,1155.461304,-6.638926,-7.746845,175.133163,-3059.544434,-1416.083862,-15.925056
1865,31.083333,-0.309243,-0.612247,-5.675051,3041.298340,-1458.404175,1155.467285,-6.773733,-8.012384,175.214523,-3059.566895,-1416.090942,-15.910702
1866,31.100000,-0.278146,-0.612711,-5.598429,3041.288818,-1458.407471,1155.534058,-6.749566,-7.923772,175.046494,-3059.479492,-1416.124878,-15.906701
1867,31.116667,-0.271074,-0.612554,-5.484569,3041.280762,-1458.392334,1155.501343,-8.050393,-11.093598,175.045990,-3059.409180,-1416.055786,-15.304028
1868,31.133333,-0.241087,-0.629172,-5.466977,3041.262207,-1458.423584,1155.538574,-7.190647,-9.148204,174.928314,-3059.482178,-1416.135132,-15.648773
1869,31.150000,-0.270400,-0.674183,-5.541197,3041.274902,-1458.397949,1155.526001,-6.759038,-8.021235,174.925354,-3059.463379,-1416.141724,-15.869064
1870,31.166667,-0.294841,-0.677506,-5.627333,3041.309570,-1458.413574,1155.466675,-7.648444,-10.373110,175.023483,-3059.375977,-1416.064697,-15.514419
1871,31.183333,-0.290311,-0.621394,-5.632922,3041.292236,-1458.405884,1155.517090,-6.962787,-8.734023,174.917297,-3059.437744,-1416.076172,-15.780959
1872,31.200000,-0.271766,-0.611335,-5.602077,3041.270752,-1458.390869,1155.511963,-6.545053,-7.831937,175.034317,-3059.402344,-1416.060181,-15.921945
1873,31.216667,-0.280520,-0.592214,-5.574738,3041.235352,-1458.366943,1155.510010,-6.301674,-7.261792,174.983765,-3059.445801,-1416.078369,-15.964437
1874,31.233333,-0.249281,-0.581036,-5.563048,3041.199707,-1458.398315,1155.549683,-6.486842,-7.320554,174.978226,-3059.452881,-1416.055176,-15.952974
1875,31.250000,-0.277576,-0.611935,-5.606636,3041.232178,-1458.396484,1155.520142,-6.439774,-7.679038,175.092255,-3059.404541,-1416.079590,-15.943177
1876,31.266667,-0.305302,-0.644542,-5.615016,3041.277832,-1458.414673,1155.457153,-6.580945,-7.829604,175.004303,-3059.429932,-1416.072144,-15.887767
1877,31.283333,-0.306899,-0.648048,-5.685325,3041.306396,-1458.425781,1155.423706,-6.795904,-8.135909,175.032181,-3059.441650,-1416.044434,-15.875953
1878,31.300000,-0.282489,-0.630022,-5.688379,3041.272949,-1458.418579,1155.499756,-6.599861,-7.999875,174.977493,-3059.376221,-1416.064941,-15.831130
1879,31.316667,-0.303302,-0.573381,-5.699217,3041.211426,-1458.386230,1155.533447,-6.556343,-7.858486,175.010544,-3059.362549,-1416.083740,-15.893571
1880,31.333333,-0.298505,-0.547259,-5.689273,3041.243408,-1458.389648,1155.497681,-6.574548,-7.796697,175.012192,-3059.447266,-1416.045654,-15.836405
1881,31.350000,-0.289252,-0.578873,-5.686086,3041.242920,-1458.405273,1155.470459,-7.681909,-10.568388,175.031769,-3059.381348,-1416.087891,-15.382378
1882,31.366667,-0.280300,-0.560653,-5.623225,3041.226318,-1458.398560,1155.529175,-7.000391,-9.071167,175.035599,-3059.427734,-1416.160645,-15.710393
1883,31.383333,-0.260915,-0.500183,-5.549961,3041.186523,-1458.377930,1155.578857,-6.740224,-7.748274,174.880615,-3059.485107,-1416.130127,-15.904168
1884,31.400000,-0.262487,-0.502265,-5.606195,3041.162842,-1458.378418,1155.547607,-6.523746,-7.530612,174.960648,-3059.421631,-1416.076172,-15.981641
1885,31.416667,-0.300575,-0.480062,-5.697740,3041.090088,-1458.380737,1155.509766,-6.352216,-7.447414,174.964951,-3059.384766,-1416.087646,-16.043537
1886,31.433333,-0.319695,-0.465852,-5.799466,3041.097656,-1458.348633,1155.452881,-6.586182,-7.535599,174.942398,-3059.410156,-1416.034912,-15.915347
1887,31.450000,-0.307340,-0.463423,-5.885903,3041.106201,-1458.339844,1155.486206,-6.648748,-7.864406,174.997009,-3059.386719,-1416.030518,-15.903534
1888,31.466667,-0.250237,-0.385938,-5.841340,3041.015381,-1458.294189,1155.584473,-6.702765,-8.256629,175.101578,-3059.338135,-1416.042603,-15.919863
1889,31.483333,-0.251458,-0.347451,-5.865734,3040.968262,-1458.265381,1155.587891,-6.692087,-8.065039,175.073151,-3059.400879,-1416.045166,-15.828074
1890,31.500000,-0.248277,-0.223177,-5.917349,3040.815918,-1458.299194,1155.731079,-6.904924,-7.831074,175.120193,-3059.566650,-1416.081787,-15.834650
1891,31.516667,-0.275492,-0.297747,-5.971265,3040.860596,-1458.296387,1155.630493,-6.653558,-7.818586,175.134064,-3059.475586,-1416.143921,-15.919832
1892,31.533333,-0.307513,-0.319019,-5.994859,3040.918945,-1458.269775,1155.565674,-6.599375,-7.732952,175.058441,-3059.507324,-1416.121948,-15.859587
1893,31.550000,-0.265422,-0.269875,-5.954276,3040.907471,-1458.253174,1155.648560,-6.726745,-7.986049,175.008377,-3059.529297,-1416.116699,-15.823390
1894,31.566667,-0.251994,-0.281245,-5.944778,3040.903076,-1458.277466,1155.640015,-6.585126,-8.086270,175.102219,-3059.453369,-1416.143555,-15.925970
1895,31.583333,-0.264602,-0.170046,-5.886979,3040.811279,-1458.262329,1155.672485,-6.634143,-8.099535,175.131027,-3059.437988,-1416.095215,-15.869586
1896,31.600000,-0.281587,-0.249438,-5.912893,3040.893066,-1458.252563,1155.633911,-7.898132,-10.600459,174.976120,-3059.425049,-1416.065918,-15.310685
1897,31.616667,-0.275013,-0.243460,-5.963855,3040.857910,-1458.293091,1155.697632,-7.160132,-9.300648,175.067505,-3059.447754,-1416.118164,-15.718937
1898,31.633333,-0.246834,-0.288102,-5.912802,3040.891846,-1458.275269,1155.672729,-6.614714,-8.213033,175.105331,-3059.421875,-1416.109985,-15.888320
1899,31.650000,-0.213592,-0.303296,-5.801960,3040.928223,-1458.270996,1155.657227,-7.365350,-9.536326,174.961899,-3059.424072,-1416.101562,-15.552921
1900,31.666667,-0.260260,-0.349794,-5.854092,3040.973389,-1458.290771,1155.639893,-6.747592,-8.230243,175.061951,-3059.458984,-1416.124756,-15.821877
1901,31.683333,-0.291316,-0.450189,-5.808477,3041.040527,-1458.374268,1155.572998,-6.447816,-7.697091,175.132172,-3059.399902,-1416.134766,-16.002108
1902,31.700000,-0.342774,-0.464823,-5.844744,3041.035400,-1458.389038,1155.561401,-6.545648,-7.341325,175.003647,-3059.490479,-1416.097534,-15.929132
1903,31.716667,-0.318660,-0.580001,-5.751037,3041.189697,-1458.395630,1155.499390,-6.591704,-7.708610,175.010681,-3059.509766,-1416.101318,-15.870465
1904,31.733333,-0.314357,-0.673872,-5.698886,3041.334961,-1458.429321,1155.439331,-6.539614,-7.928170,175.106506,-3059.389648,-1416.137817,-15.953671
1905,31.750000,-0.329534,-0.633690,-5.575915,3041.355957,-1458.389648,1155.378906,-6.558495,-7.639225,175.017868,-3059.464111,-1416.091797,-15.874200
1906,31.766667,-0.353508,-0.585380,-5.640285,3041.460205,-1458.348389,1155.380737,-7.854509,-10.834422,175.065811,-3059.382568,-1416.043213,-15.354992
1907,31.783333,-0.356181,-0.549031,-5.705068,3041.412354,-1458.376465,1155.467651,-7.162753,-9.398516,175.012283,-3059.387451,-1416.151245,-15.726166
1908,31.800000,-0.333202,-0.586622,-5.722289,3041.336670,-1458.374268,1155.467529,-6.589708,-7.842437,174.944138,-3059.483887,-1416.151733,-15.876789
1909,31.816667,-0.292927,-0.561375,-5.630048,3041.211182,-1458.390137,1155.526489,-7.526154,-9.766733,174.952896,-3059.401367,-1416.107544,-15.554142
1910,31.833333,-0.283842,-0.620500,-5.665282,3041.258545,-1458.380371,1155.544067,-6.644664,-8.509152,175.044479,-3059.400879,-1416.168823,-15.855320
1911,31.850000,-0.315282,-0.633998,-5.735662,3041.172607,-1458.432007,1155.517456,-6.435461,-7.600852,175.059219,-3059.439697,-1416.135132,-15.921129
1912,31.866667,-0.317634,-0.641018,-5.694194,3041.200439,-1458.406982,1155.453247,-6.535005,-7.505963,174.963333,-3059.478516,-1416.078491,-15.913619
1913,31.883333,-0.284229,-0.521269,-5.704610,3041.153320,-1458.416138,1155.590210,-6.526694,-7.980548,175.056183,-3059.424316,-1416.108398,-15.955724
1914,31.900000,-0.286455,-0.540998,-5.722218,3041.226318,-1458.385864,1155.515137,-6.591088,-7.906364,175.064529,-3059.418701,-1416.101440,-15.893003
1915,31.916667,-0.311565,-0.573612,-5.672061,3041.264893,-1458.370117,1155.456787,-6.632105,-7.705636,174.936020,-3059.482910,-1416.098633,-15.855918
1916,31.933333,-0.325761,-0.638974,-5.636451,3041.309570,-1458.412354,1155.452271,-7.787936,-10.997054,175.054840,-3059.367432,-1416.146362,-15.446198
1917,31.950000,-0.322853,-0.652686,-5.687944,3041.305664,-1458.449951,1155.488892,-7.146170,-9.120230,174.993118,-3059.492676,-1416.179810,-15.656322
1918,31.966667,-0.317732,-0.669770,-5.673386,3041.313965,-1458.387573,1155.457153,-6.730669,-7.780511,174.890945,-3059.605469,-1416.165649,-15.824107
1919,31.983333,-0.310725,-0.618399,-5.610836,3041.312500,-1458.366089,1155.411499,-6.655110,-7.959491,175.032593,-3059.459717,-1416.160767,-15.950769
1920,32.000000,-0.286001,-0.658820,-5.652230,3041.291016,-1458.417236,1155.470215,-6.471639,-7.678280,174.982925,-3059.407715,-1416.110229,-15.932316
1921,32.016667,-0.301568,-0.619544,-5.601497,3041.297852,-1458.392456,1155.450317,-6.634269,-7.522938,174.949905,-3059.425781,-1416.048096,-15.820917
1922,32.033333,-0.324048,-0.623602,-5.614751,3041.302490,-1458.399414,1155.438599,-6.672311,-8.079515,175.056442,-3059.403320,-1416.116455,-15.921651
1923,32.050000,-0.324351,-0.668513,-5.641355,3041.332520,-1458.422119,1155.465210,-6.653044,-8.037538,175.029770,-3059.392578,-1416.101929,-15.896168
1924,32.066667,-0.279759,-0.616637,-5.607794,3041.283447,-1458.429199,1155.549805,-6.760550,-7.580224,174.973145,-3059.478027,-1416.061523,-15.811462
1925,32.083333,-0.270051,-0.553570,-5.625371,3041.216797,-1458.381592,1155.522583,-6.725030,-8.173750,175.067245,-3059.388916,-1416.116333,-15.898110
1926,32.100000,-0.262510,-0.499194,-5.623188,3041.164795,-1458.375854,1155.572021,-6.665548,-8.292601,175.089813,-3059.361816,-1416.118408,-15.914548
1927,32.116667,-0.264403,-0.609237,-5.690102,3041.220215,-1458.407227,1155.496582,-6.781863,-7.780434,175.038071,-3059.469971,-1416.053589,-15.799809
1928,32.133333,-0.289339,-0.634839,-5.712377,3041.260010,-1458.393921,1155.440430,-6.630258,-7.914526,175.026855,-3059.403076,-1416.095215,-15.917711
1929,32.150000,-0.328223,-0.635765,-5.724685,3041.298828,-1458.383179,1155.445068,-7.772647,-11.063703,175.116409,-3059.283203,-1416.073975,-15.456520
1930,32.166667,-0.328235,-0.635283,-5.717869,3041.338379,-1458.427002,1155.446533,-7.315220,-8.953780,175.012421,-3059.593018,-1416.079712,-15.589737
1931,32.183333,-0.305656,-0.645722,-5.702597,3041.344727,-1458.437744,1155.426514,-6.806990,-8.150575,174.976303,-3059.492188,-1416.168579,-15.932543
1932,32.200000,-0.300756,-0.655931,-5.628546,3041.283691,-1458.397461,1155.410278,-7.479506,-10.531294,175.046173,-3059.312500,-1416.163330,-15.628422
1933,32.216667,-0.283722,-0.637725,-5.580565,3041.248291,-1458.408203,1155.446777,-6.947865,-8.632065,174.993896,-3059.465576,-1416.094360,-15.713760
1934,32.233333,-0.283463,-0.663810,-5.614074,3041.275146,-1458.418335,1155.516602,-6.663684,-7.700872,174.983429,-3059.494141,-1416.092285,-15.820761
1935,32.250000,-0.302426,-0.640256,-5.612459,3041.301514,-1458.382324,1155.477783,-6.536363,-8.080940,175.064240,-3059.349365,-1416.163086,-16.032827
1936,32.266667,-0.274745,-0.570167,-5.623664,3041.260010,-1458.399536,1155.514038,-7.706548,-10.571289,175.034698,-3059.352051,-1416.094238,-15.431885
1937,32.283333,-0.277648,-0.586505,-5.644982,3041.293213,-1458.429932,1155.495117,-7.178485,-8.954246,174.996964,-3059.479248,-1416.080811,-15.620864
1938,32.300000,-0.309425,-0.629608,-5.666314,3041.314697,-1458.400879,1155.438721,-6.681514,-8.283645,175.000870,-3059.375488,-1416.161377,-16.011894
1939,32.316667,-0.321873,-0.654462,-5.665609,3041.302490,-1458.397583,1155.432373,-6.582766,-7.840518,175.032089,-3059.437500,-1416.089844,-15.922628
1940,32.333333,-0.316064,-0.694167,-5.715367,3041.304688,-1458.420410,1155.438721,-6.667780,-7.385365,174.871979,-3059.502930,-1416.067017,-15.910879
1941,32.350000,-0.302489,-0.664054,-5.683755,3041.301270,-1458.397339,1155.425537,-6.491773,-7.808630,175.083145,-3059.407471,-1416.153198,-16.003901
1942,32.366667,-0.289976,-0.588714,-5.610697,3041.248535,-1458.396851,1155.505127,-6.514292,-7.949062,175.060287,-3059.422607,-1416.133179,-15.926961
1943,32.383333,-0.288703,-0.629749,-5.654253,3041.301025,-1458.427490,1155.461182,-7.970086,-10.672985,174.958008,-3059.410400,-1416.063477,-15.279522
1944,32.400000,-0.304625,-0.674028,-5.655865,3041.369385,-1458.431763,1155.433105,-7.094664,-9.406733,175.084885,-3059.428955,-1416.199219,-15.728896
1945,32.416667,-0.317994,-0.704513,-5.661204,3041.355225,-1458.406494,1155.416138,-6.450468,-8.148506,175.083405,-3059.465576,-1416.243530,-15.978115
1946,32.433333,-0.312410,-0.765699,-5.622636,3041.364014,-1458.436279,1155.396851,-6.523111,-7.320455,174.882431,-3059.544434,-1416.090088,-15.906822
1947,32.450000,-0.307483,-0.769866,-5.589483,3041.348145,-1458.440674,1155.436890,-6.389030,-7.716665,175.074860,-3059.451904,-1416.102661,-16.000008
1948,32.466667,-0.274792,-0.651926,-5.511658,3041.282227,-1458.403076,1155.521851,-7.572361,-10.596733,175.093109,-3059.340576,-1416.117432,-15.521649
1949,32.483333,-0.291799,-0.526674,-5.548803,3041.219727,-1458.378662,1155.543945,-7.171563,-8.711767,174.929840,-3059.543213,-1416.084473,-15.586036
1950,32.500000,-0.304989,-0.519645,-5.621568,3041.228760,-1458.371460,1155.491455,-6.826767,-8.495245,175.056229,-3059.436279,-1416.107788,-15.833894
1951,32.516667,-0.337068,-0.503850,-5.761506,3041.194824,-1458.379761,1155.504639,-6.663249,-8.407852,175.163376,-3059.336670,-1416.127075,-15.973125
1952,32.533333,-0.360649,-0.425439,-5.881997,3041.074951,-1458.384155,1155.566528,-7.833014,-10.526578,175.048462,-3059.335205,-1416.054932,-15.409022
1953,32.550000,-0.325252,-0.445860,-5.905244,3041.083008,-1458.339722,1155.560059,-7.144070,-8.938075,175.007034,-3059.450928,-1416.094116,-15.660411
1954,32.566667,-0.286094,-0.481346,-5.787924,3041.138672,-1458.322266,1155.539551,-6.595546,-8.156859,175.060883,-3059.424561,-1416.167358,-15.974136
1955,32.583333,-0.291555,-0.505891,-5.745303,3041.171875,-1458.351807,1155.523193,-6.597367,-7.674026,174.956100,-3059.496338,-1416.084717,-15.854828
1956,32.600000,-0.283308,-0.539474,-5.678963,3041.216309,-1458.388794,1155.497925,-6.700170,-7.790586,174.928360,-3059.512939,-1416.098999,-15.805656
1957,32.616667,-0.279332,-0.530372,-5.602251,3041.223145,-1458.369873,1155.510986,-6.599886,-8.152183,175.141678,-3059.412842,-1416.151489,-15.960144
1958,32.633333,-0.262764,-0.610474,-5.557362,3041.286621,-1458.401489,1155.513184,-6.640907,-7.849633,175.039566,-3059.436035,-1416.079590,-15.907718
1959,32.650000,-0.266751,-0.713079,-5.589317,3041.287109,-1458.412964,1155.479248,-6.810125,-7.648298,175.076828,-3059.568848,-1416.030273,-15.885066
1960,32.666667,-0.268658,-0.649549,-5.546170,3041.278564,-1458.422241,1155.543091,-6.688803,-8.188144,175.156036,-3059.431396,-1416.099854,-15.977217
1961,32.683333,-0.278482,-0.614431,-5.595993,3041.265137,-1458.403564,1155.510986,-7.769205,-10.780598,175.109146,-3059.343018,-1416.095581,-15.408051
1962,32.700000,-0.330273,-0.497450,-5.708425,3041.338867,-1458.353271,1155.427856,-7.265451,-9.083677,174.925751,-3059.492432,-1416.085327,-15.545015
1963,32.716667,-0.344050,-0.521222,-5.771651,3041.389893,-1458.357544,1155.403809,-6.595327,-8.041411,174.961884,-3059.477295,-1416.194824,-15.930815
1964,32.733333,-0.325816,-0.567173,-5.712562,3041.334717,-1458.386597,1155.439575,-6.489716,-7.797914,175.008789,-3059.410156,-1416.113403,-15.991135
1965,32.750000,-0.309635,-0.634602,-5.710060,3041.293701,-1458.396606,1155.487671,-7.482400,-9.821952,174.964386,-3059.396973,-1416.060791,-15.514270
1966,32.766667,-0.301422,-0.666014,-5.683839,3041.298828,-1458.399780,1155.465698,-8.416792,-12.568421,175.104095,-3059.283203,-1416.003540,-15.137218
1967,32.783333,-0.272187,-0.610150,-5.616632,3041.258057,-1458.405518,1155.509766,-7.270922,-9.440083,174.841919,-3059.406982,-1416.142700,-15.678519
1968,32.800000,-0.302238,-0.586012,-5.694746,3041.215820,-1458.414795,1155.532471,-7.160887,-8.361381,174.895813,-3059.495117,-1416.078003,-15.712848
1969,32.816667,-0.305243,-0.591964,-5.672858,3041.252686,-1458.395264,1155.492676,-6.619583,-8.179981,175.012680,-3059.430176,-1416.132202,-15.859260
1970,32.833333,-0.316739,-0.632507,-5.671399,3041.285645,-1458.379028,1155.450806,-6.541171,-8.042410,175.145187,-3059.428955,-1416.149292,-15.981747
1971,32.850000,-0.345283,-0.635264,-5.768038,3041.259033,-1458.418701,1155.467163,-6.738128,-7.692935,175.139694,-3059.602539,-1416.070557,-15.847916
1972,32.866667,-0.320797,-0.641377,-5.758748,3041.286133,-1458.439575,1155.455811,-6.669594,-7.969263,175.002884,-3059.474121,-1416.164185,-15.899055
1973,32.883333,-0.287007,-0.580269,-5.669682,3041.265381,-1458.392090,1155.495605,-6.677128,-8.431436,175.084763,-3059.393066,-1416.155762,-15.909428
1974,32.900000,-0.306679,-0.498176,-5.684194,3041.197266,-1458.374634,1155.537964,-6.795337,-7.879177,174.991852,-3059.469482,-1416.079712,-15.822785
1975,32.916667,-0.271588,-0.527544,-5.658632,3041.152832,-1458.389282,1155.574585,-7.818809,-10.655252,174.991318,-3059.401123,-1416.058350,-15.336576
1976,32.933333,-0.258275,-0.558568,-5.631085,3041.143799,-1458.397339,1155.563599,-8.660534,-13.362164,175.232559,-3059.246094,-1415.973267,-15.020482
1977,32.950000,-0.278118,-0.590855,-5.633517,3041.245361,-1458.384644,1155.489746,-7.445017,-9.410202,174.822769,-3059.484375,-1416.148926,-15.535330
1978,32.966667,-0.320401,-0.603616,-5.640764,3041.305908,-1458.394043,1155.441895,-7.011086,-8.341323,174.907684,-3059.579590,-1416.151367,-15.803352
1979,32.983333,-0.325746,-0.691059,-5.635862,3041.336426,-1458.424194,1155.403076,-6.757926,-8.430786,175.082642,-3059.369629,-1416.117065,-15.958860
1980,33.000000,-0.296720,-0.710546,-5.598709,3041.326660,-1458.418457,1155.430420,-6.462490,-7.535606,175.046310,-3059.447266,-1416.086182,-15.924709
1981,33.016667,-0.268677,-0.636218,-5.556280,3041.299561,-1458.437256,1155.531128,-7.418948,-9.839873,174.981888,-3059.427002,-1416.080200,-15.482161
